barcode,farm_type,farm_id,sample_type,oblast,taxon_level,taxon_name,abundance,full_taxonomy
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,family,Caulobacteraceae,538,Bacteria;Bacteria_none;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,family,Comamonadaceae,6546,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,family,Corynebacteriaceae,396,Bacteria;Bacteria_none;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,family,Desulfitobacteriaceae,31,Bacteria;Bacteria_none;Bacillota;Clostridia;Eubacteriales;Desulfitobacteriaceae
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,family,Dysgonomonadaceae,794,Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Dysgonomonadaceae
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,family,Enterobacteriaceae,6600,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,family,Enterococcaceae,128,Bacteria;Bacteria_none;Bacillota;Bacilli;Lactobacillales;Enterococcaceae
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,family,Eubacteriales Family XIII. Incertae Sedis,12,Bacteria;Bacteria_none;Bacillota;Clostridia;Eubacteriales;Eubacteriales Family XIII. Incertae Sedis
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,family,Flavobacteriaceae,276,Bacteria;Bacteria_none;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,family,Gallionellaceae,36,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Nitrosomonadales;Gallionellaceae
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,family,Hominidae,126,Eukaryota;Metazoa;Chordata;Mammalia;Primates;Hominidae
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,family,Lachnospiraceae,81,Bacteria;Bacteria_none;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,family,Lysobacteraceae,534,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,family,Marinilabiliaceae,26,Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Marinilabiliales;Marinilabiliaceae
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,family,Micromonosporaceae,368,Bacteria;Bacteria_none;Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,family,Moraxellaceae,4670,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,family,Morganellaceae,4938,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Morganellaceae
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,family,Nocardioidaceae,10,Bacteria;Bacteria_none;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,family,Odoribacteraceae,129,Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Odoribacteraceae
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,family,Oleiphilaceae,10,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Oleiphilaceae
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,family,Oxalobacteraceae,21,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Burkholderiales;Oxalobacteraceae
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,family,Paludibacteraceae,28,Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Paludibacteraceae
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,family,Parvularculaceae,39,Bacteria;Bacteria_none;Pseudomonadota;Alphaproteobacteria;Parvularculales;Parvularculaceae
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,family,Planococcaceae,23,Bacteria;Bacteria_none;Bacillota;Bacilli;Bacillales;Planococcaceae
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,family,Porphyromonadaceae,1232,Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,family,Prolixibacteraceae,112,Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Marinilabiliales;Prolixibacteraceae
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,family,Pseudomonadaceae,7211,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,family,Rhodocyclaceae,7449,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Rhodocyclales;Rhodocyclaceae
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,family,Shewanellaceae,1237,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,family,Sphingobacteriaceae,533,Bacteria;Bacteria_none;Bacteroidota;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,family,Sphingomonadaceae,52,Bacteria;Bacteria_none;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,family,Sporomusaceae,323,Bacteria;Bacteria_none;Bacillota;Negativicutes;Selenomonadales;Sporomusaceae
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,family,Staphylococcaceae,50,Bacteria;Bacteria_none;Bacillota;Bacilli;Bacillales;Staphylococcaceae
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,family,Sterolibacteriaceae,18,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Nitrosomonadales;Sterolibacteriaceae
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,family,Streptococcaceae,45,Bacteria;Bacteria_none;Bacillota;Bacilli;Lactobacillales;Streptococcaceae
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,family,Tannerellaceae,237,Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,family,Tissierellia_Incertae_sedis,13,Bacteria;Bacteria_none;Bacillota;Tissierellia;Tissierellia_Incertae_sedis;Tissierellia_Incertae_sedis
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,family,Unknown,52095,Unclassified;Unknown;Unknown;Unknown;Unknown;Unknown
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,family,Weeksellaceae,484,Bacteria;Bacteria_none;Bacteroidota;Flavobacteriia;Flavobacteriales;Weeksellaceae
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,family,Yersiniaceae,34,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Yersiniaceae
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,family,Zoogloeaceae,207,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Rhodocyclales;Zoogloeaceae
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Acidovorax,1079,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Acinetobacter,4543,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Actinocatenispora,368,Bacteria;Bacteria_none;Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Actinocatenispora
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Advenella,179,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Advenella
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Aerococcus,193,Bacteria;Bacteria_none;Bacillota;Bacilli;Lactobacillales;Aerococcaceae;Aerococcus
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Aeromonas,574,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Alcaligenes,129,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Alcaligenes
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Aliarcobacter,46,Bacteria;Bacteria_none;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Arcobacteraceae;Aliarcobacter
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Alicycliphilus,146,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Alicycliphilus
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Aminipila,25,Bacteria;Bacteria_none;Bacillota;Clostridia;Peptostreptococcales;Anaerovoracaceae;Aminipila
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Anaeropeptidivorans,13,Bacteria;Bacteria_none;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Anaeropeptidivorans
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Anaerotignum,180,Bacteria;Bacteria_none;Bacillota;Clostridia;Lachnospirales;Anaerotignaceae;Anaerotignum
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Aquipluma,84,Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Marinilabiliales;Prolixibacteraceae;Aquipluma
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Aquisalinus,39,Bacteria;Bacteria_none;Pseudomonadota;Alphaproteobacteria;Parvularculales;Parvularculaceae;Aquisalinus
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Arcobacter,135,Bacteria;Bacteria_none;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Arcobacteraceae;Arcobacter
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Aromatoleum,24,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Rhodocyclales;Rhodocyclaceae;Aromatoleum
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Azoarcus,67,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Rhodocyclales;Zoogloeaceae;Azoarcus
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Azonexus,268,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Rhodocyclales;Azonexaceae;Azonexus
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Azospira,7355,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Rhodocyclales;Rhodocyclaceae;Azospira
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Bacteroides,9645,Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Brevibacterium,32,Bacteria;Bacteria_none;Actinomycetota;Actinomycetes;Micrococcales;Brevibacteriaceae;Brevibacterium
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Brevundimonas,538,Bacteria;Bacteria_none;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Butyricimonas,129,Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Odoribacteraceae;Butyricimonas
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Carboxylicivirga,14,Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Marinilabiliales;Marinilabiliaceae;Carboxylicivirga
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Carnobacterium,26,Bacteria;Bacteria_none;Bacillota;Bacilli;Lactobacillales;Carnobacteriaceae;Carnobacterium
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Chryseobacterium,309,Bacteria;Bacteria_none;Bacteroidota;Flavobacteriia;Flavobacteriales;Weeksellaceae;Chryseobacterium
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Citrobacter,2334,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Comamonas,4214,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Corynebacterium,396,Bacteria;Bacteria_none;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Dechloromonas,424,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Rhodocyclales;Azonexaceae;Dechloromonas
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Delftia,216,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Delftia
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Denitratisoma,18,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Nitrosomonadales;Sterolibacteriaceae;Denitratisoma
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Denitrificimonas,17,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Denitrificimonas
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Desemzia,27,Bacteria;Bacteria_none;Bacillota;Bacilli;Lactobacillales;Carnobacteriaceae;Desemzia
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Desulfitobacterium,14,Bacteria;Bacteria_none;Bacillota;Clostridia;Eubacteriales;Desulfitobacteriaceae;Desulfitobacterium
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Diaphorobacter,157,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Diaphorobacter
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Draconibacterium,28,Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Marinilabiliales;Prolixibacteraceae;Draconibacterium
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Dysgonomonas,311,Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Dysgonomonadaceae;Dysgonomonas
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Elizabethkingia,30,Bacteria;Bacteria_none;Bacteroidota;Flavobacteriia;Flavobacteriales;Weeksellaceae;Elizabethkingia
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Enterobacter,260,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Enterococcus,103,Bacteria;Bacteria_none;Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Escherichia,1092,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Ferribacterium,161,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Rhodocyclales;Azonexaceae;Ferribacterium
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Ferriphaselus,36,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Nitrosomonadales;Gallionellaceae;Ferriphaselus
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Flaviflexus,32,Bacteria;Bacteria_none;Actinomycetota;Actinomycetes;Actinomycetales;Actinomycetaceae;Flaviflexus
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Flavobacterium,111,Bacteria;Bacteria_none;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Globicatella,17,Bacteria;Bacteria_none;Bacillota;Bacilli;Lactobacillales;Aerococcaceae;Globicatella
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Herbaspirillum,21,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Herbaspirillum
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Homo,126,Eukaryota;Metazoa;Chordata;Mammalia;Primates;Hominidae;Homo
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Hydrogenophaga,92,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Hydrogenophaga
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Jeotgalibaca,278,Bacteria;Bacteria_none;Bacillota;Bacilli;Lactobacillales;Carnobacteriaceae;Jeotgalibaca
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Kaistella,99,Bacteria;Bacteria_none;Bacteroidota;Flavobacteriia;Flavobacteriales;Weeksellaceae;Kaistella
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Klebsiella,2615,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Kluyvera,44,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Kluyvera
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Kurthia,23,Bacteria;Bacteria_none;Bacillota;Bacilli;Bacillales;Planococcaceae;Kurthia
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Lacrimispora,68,Bacteria;Bacteria_none;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Lacrimispora
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Lactococcus,45,Bacteria;Bacteria_none;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Laribacter,27,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Neisseriales;Aquaspirillaceae;Laribacter
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Lelliottia,45,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Lelliottia
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Limnohabitans,72,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Limnohabitans
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Luteimonas,41,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Luteimonas
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Macellibacteroides,1217,Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Macellibacteroides
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Marnyiella,30,Bacteria;Bacteria_none;Bacteroidota;Flavobacteriia;Flavobacteriales;Weeksellaceae;Marnyiella
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Melaminivora,73,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Melaminivora
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Morganella,848,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Morganellaceae;Morganella
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Mucilaginibacter,40,Bacteria;Bacteria_none;Bacteroidota;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Mucilaginibacter
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Myroides,125,Bacteria;Bacteria_none;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Myroides
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Neopusillimonas,14,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Neopusillimonas
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Nimduovirus,25,Viruses;Heunggongvirae;Uroviricota;Caudoviricetes;Caudoviricetes_Incertae_sedis;Caudoviricetes_Incertae_sedis;Nimduovirus
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Nitrogeniibacter,22,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Rhodocyclales;Zoogloeaceae;Nitrogeniibacter
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Nocardioides,10,Bacteria;Bacteria_none;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Nocardioides
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Oleiphilus,10,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Oleiphilaceae;Oleiphilus
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Oligella,15,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Oligella
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Oryzomicrobium,47,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Rhodocyclales;Rhodocyclaceae;Oryzomicrobium
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Ottowia,74,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Ottowia
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,genus,Paenacidovorax,13,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Paenacidovorax
